Year,Month,Day,Hour,MUSG,SNRD,HARF,GENE,CASC
2018,1,30,8,7.525,0,0,0,0
2018,1,30,9,36.325,0,0,3.325,37
2018,1,30,10,76.825,0.025,0,29.6,132
2018,1,30,11,105.15,0.8,0,31.075,209
2018,1,30,12,97.325,2.425,0,31.3,321
2018,1,30,13,82.3,3.225,0,41.65,659
2018,1,30,14,86.325,17.65,0,27.375,1456
2018,1,30,15,65.625,0.5,0,15.975,1577
2018,1,30,16,29,0,0,1.875,1240
2018,1,30,17,0,0,0,0,333
2018,1,30,18,0,0,0,0,4
2018,1,30,19,0,0,0,0,0
2018,1,30,20,0,0,0,0,0
2018,1,30,21,0,0,0,0,0
2018,1,30,22,0,0,0,0,0
2018,1,30,23,0,0,0,0,0
2018,1,31,0,0,0,0,0,0
2018,1,31,1,0,0,0,0,0
2018,1,31,2,0,0,0,0,0
2018,1,31,3,0,0,0,0,0
2018,1,31,4,0,0,0,0,0
2018,1,31,5,0,0,0,0,0
2018,1,31,6,0,0,0,0,0
2018,1,31,7,0,0,0,0,0
2018,1,31,8,7.55,0,0,0,9
2018,1,31,9,34.1,0,0,5.425,195
2018,1,31,10,55.325,0.55,0,11.05,499
2018,1,31,11,81.05,2.95,0,20,664
2018,1,31,12,89.725,4.075,0,24.125,811
2018,1,31,13,88.075,1.75,0,25.675,981
2018,1,31,14,130.825,0,0,21.15,788
2018,1,31,15,56.15,0.025,0,10.45,569
2018,1,31,16,17.375,0,0,0,460
2018,1,31,17,0,0,0,0,174
2018,1,31,18,0,0,0,0,1
2018,1,31,19,0,0,0,0,0
2018,1,31,20,0,0,0,0,0
2018,1,31,21,0,0,0,0,0
2018,1,31,22,0,0,0,0,0
2018,1,31,23,0,0,0,0,0
2018,2,1,0,0,0,0,0,0
2018,2,1,1,0,0,0,0,0
2018,2,1,2,0,0,0,0,0
2018,2,1,3,0,0,0,0,0
2018,2,1,4,0,0,0,0,0
2018,2,1,5,0,0,0,0,0
2018,2,1,6,0,0,0,0,0
2018,2,1,7,0,0,0,0,0
2018,2,1,8,1.925,0,0,0,0
2018,2,1,9,13.3,0,0,0.775,3
2018,2,1,10,25.4,0,0,11.225,53
2018,2,1,11,34.225,0,0,19.075,69
2018,2,1,12,39.575,0,0,15.75,150
2018,2,1,13,24.025,0,0,7.325,120
2018,2,1,14,14.625,0,0,3.45,68
2018,2,1,15,7.825,0,0,0.075,58
2018,2,1,16,0,0,0,0,1
2018,2,1,17,0,0,0,0,0
2018,2,1,18,0,0,0,0,0
2018,2,1,19,0,0,0,0,0
2018,2,1,20,0,0,0,0,0
2018,2,1,21,0,0,0,0,0
2018,2,1,22,0,0,0,0,0
2018,2,1,23,0,0,0,0,0
2018,2,2,0,0,0,0,0,0
2018,2,2,1,0,0,0,0,0
2018,2,2,2,0,0,0,0,0
2018,2,2,3,0,0,0,0,0
2018,2,2,4,0,0,0,0,0
2018,2,2,5,0,0,0,0,0
2018,2,2,6,0,0,0,0,0
2018,2,2,7,0,0,0,0,0
2018,2,2,8,0,0,0,0,0
2018,2,2,9,2.85,0,0,0,0
2018,2,2,10,7.25,0,0,0.5,0
2018,2,2,11,9.425,0,0,2.9,0
2018,2,2,12,14.35,0,0,9.425,0
2018,2,2,13,10.625,0,0,7.675,0
2018,2,2,14,0.725,0,0,2.45,0
2018,2,2,15,1.2,0,0,2.55,0
2018,2,2,16,0,0,0,0,0
2018,2,2,17,0,0,0,0,0
2018,2,2,18,0,0,0,0,0
2018,2,2,19,0,0,0,0,0
2018,2,2,20,0,0,0,0,0
2018,2,2,21,0,0,0,0,0
2018,2,2,22,0,0,0,0,0
2018,2,2,23,0,0,0,0,0
2018,2,3,0,0,0,0,0,0
2018,2,3,1,0,0,0,0,0
2018,2,3,2,0,0,0,0,0
2018,2,3,3,0,0,0,0,0
2018,2,3,4,0,0,0,0,0
2018,2,3,5,0,0,0,0,0
2018,2,3,6,0,0,0,0,0
2018,2,3,7,0,0,0,0,0
2018,2,3,8,0,0,0,0,0
2018,2,3,9,0,0,0,0,0
2018,2,3,10,0,0,0,0,0
2018,2,3,11,0,0,0,0,0
2018,2,3,12,0,0,0,0,0
2018,2,3,13,0,0,0,0,0
2018,2,3,14,0,0,0,0.2,0
2018,2,3,15,0,0,0,0,0
2018,2,3,16,0,0,0,0,0
2018,2,3,17,0,0,0,0,0
2018,2,3,18,0,0,0,0,0
2018,2,3,19,0,0,0,0,0
2018,2,3,20,0,0,0,0,0
2018,2,3,21,0,0,0,0,0
2018,2,3,22,0,0,0,0,0
2018,2,3,23,0,0,0,0,0
2018,2,4,0,0,0,0,0,0
2018,2,4,1,0,0,0,0,0
2018,2,4,2,0,0,0,0,0
2018,2,4,3,0,0,0,0,0
2018,2,4,4,0,0,0,0,0
2018,2,4,5,0,0,0,0,0
2018,2,4,6,0,0,0,0,0
2018,2,4,7,0,0,0,0,0
2018,2,4,8,0,0,0,0,0
2018,2,4,9,0.375,0,0,2.05,0
2018,2,4,10,9.975,0,0,7.7,1
2018,2,4,11,19.725,0,0,15.675,53
2018,2,4,12,26.625,0,0,32.9,547
2018,2,4,13,33.775,0,0,79.775,1071
2018,2,4,14,40.475,0,0,149.55,1778
2018,2,4,15,47.975,0,0,186.85,2891
2018,2,4,16,30.6,0,0,92.55,3255
2018,2,4,17,0.175,0,0,2.6,1515
2018,2,4,18,0,0,0,0,31
2018,2,4,19,0,0,0,0,0
2018,2,4,20,0,0,0,0,0
2018,2,4,21,0,0,0,0,0
2018,2,4,22,0,0,0,0,0
2018,2,4,23,0,0,0,0,0
2018,2,5,0,0,0,0,0,0
2018,2,5,1,0,0,0,0,0
2018,2,5,2,0,0,0,0,0
2018,2,5,3,0,0,0,0,0
2018,2,5,4,0,0,0,0,0
2018,2,5,5,0,0,0,0,0
2018,2,5,6,0,0,0,0,0
2018,2,5,7,0,0,0,0.45,0
2018,2,5,8,40,0,0,143.575,28
2018,2,5,9,266.55,0,0,307.3,1267
2018,2,5,10,365.425,1.775,0,619.15,5006
2018,2,5,11,936.925,6.85,0,1319.95,7027
2018,2,5,12,1242.75,23.075,0,1591.175,5289
2018,2,5,13,1579.25,26.45,0,1595.45,10666
2018,2,5,14,625.275,8.575,0,676.675,7955
2018,2,5,15,832.3,6.7,0,219.575,2525
2018,2,5,16,138.925,1,0,238.825,1970
2018,2,5,17,7.55,0,0,15.325,1050
2018,2,5,18,0,0,0,0,50
2018,2,5,19,0,0,0,0,0
2018,2,5,20,0,0,0,0,0
2018,2,5,21,0,0,0,0,0
2018,2,5,22,0,0,0,0,0
2018,2,5,23,0,0,0,0,0
2018,2,6,0,0,0,0,0,0
2018,2,6,1,0,0,0,0,0
2018,2,6,2,0,0,0,0,0
2018,2,6,3,0,0,0,0,0
2018,2,6,4,0,0,0,0,0
2018,2,6,5,0,0,0,0,0
2018,2,6,6,0,0,0,0,0
2018,2,6,7,7.875,0,0,19.5,0
2018,2,6,8,546.375,4.05,0,434.725,268
2018,2,6,9,662.725,57.55,0,1082.025,4062
2018,2,6,10,1384.3,88.175,0,1598,9852
2018,2,6,11,1683.45,97.55,0,1775.775,11252
2018,2,6,12,2046.975,118.925,0,1874.925,14364
2018,2,6,13,1955.3,121.55,0,1834.65,16138
2018,2,6,14,1697.875,108.075,0,1609.075,15726
2018,2,6,15,1249.125,75.775,0,1174.125,14168
2018,2,6,16,607.6,26.85,0,459.9,10015
2018,2,6,17,52.825,0.275,0,20,3658
2018,2,6,18,0,0,0,0,127
2018,2,6,19,0,0,0,0,0
2018,2,6,20,0,0,0,0,0
2018,2,6,21,0,0,0,0,0
2018,2,6,22,0,0,0,0,0
2018,2,6,23,0,0,0,0,0
2018,2,7,0,0,0,0,0,0
2018,2,7,1,0,0,0,0,0
2018,2,7,2,0,0,0,0,0
2018,2,7,3,0,0,0,0,0
2018,2,7,4,0,0,0,0,0
2018,2,7,5,0,0,0,0,0
2018,2,7,6,0,0,0,0,0
2018,2,7,7,8.875,0,0,6.85,0
2018,2,7,8,142.05,2.025,0,130.825,163
2018,2,7,9,314.9125,16.325,0,481,1199
2018,2,7,10,645.3,30.875,0,504.2,2794
2018,2,7,11,537.225,38.35,0,374.25,3882
2018,2,7,12,567.5,24.225,0,634.95,3756
2018,2,7,13,707.95,41.475,0,1093.775,3700
2018,2,7,14,604.1,28.775,0,1294.1,5680
2018,2,7,15,549.025,10.95,0,1318.65,3610
2018,2,7,16,597.6375,11.575,0,401.45,1236
2018,2,7,17,44.9,0.175,0,15.275,927
2018,2,7,18,0,0,0,0,95
2018,2,7,19,0,0,0,0,0
2018,2,7,20,0,0,0,0,0
2018,2,7,21,0,0,0,0,0
2018,2,7,22,0,0,0,0,0
2018,2,7,23,0,0,0,0,0
2018,2,8,0,0,0,0,0,0
2018,2,8,1,0,0,0,0,0
2018,2,8,2,0,0,0,0,0
2018,2,8,3,0,0,0,0,0
2018,2,8,4,0,0,0,0,0
2018,2,8,5,0,0,0,0,0
2018,2,8,6,0,0,0,0,0
2018,2,8,7,96.7,0,0,55.725,0
2018,2,8,8,312.525,26.8,0,319.625,737
2018,2,8,9,1242.65,72.425,0,1112.45,3645
2018,2,8,10,1759.225,108.175,0,1318.95,9723
2018,2,8,11,1723.85,138.025,0,1661.025,13749
2018,2,8,12,1620.8,142.675,0,1707.925,14887
2018,2,8,13,894.675,81.6,0,1175.225,15052
2018,2,8,14,885.125,59.55,0,1186.8,8921
2018,2,8,15,835.025,83.15,0,1188.75,7472
2018,2,8,16,625.375,31.275,0,456.775,9295
2018,2,8,17,51,0.5,0,22.4,3770
2018,2,8,18,0,0,0,0,114
2018,2,8,19,0,0,0,0,0
2018,2,8,20,0,0,0,0,0
2018,2,8,21,0,0,0,0,0
2018,2,8,22,0,0,0,0,0
2018,2,8,23,0,0,0,0,0
2018,2,9,0,0,0,0,0,0
2018,2,9,1,0,0,0,0,0
2018,2,9,2,0,0,0,0,0
2018,2,9,3,0,0,0,0,0
2018,2,9,4,0,0,0,0,0
2018,2,9,5,0,0,0,0,0
2018,2,9,6,0,0,0,0,0
2018,2,9,7,1.025,0,0,0,0
2018,2,9,8,36.05,0,0,36.6,52
2018,2,9,9,118.8125,0.275,0,102.675,336
2018,2,9,10,119.6125,3.1,0,116.225,539
2018,2,9,11,163.375,9.225,0,133.275,913
2018,2,9,12,228.7625,18.5,0,179.775,1868
2018,2,9,13,311.15,15.775,0,166.9,4413
2018,2,9,14,852.3571429,15.425,0,162.05,4431
2018,2,9,15,236.3611111,14.5,0,102.25,4285
2018,2,9,16,71.075,1.925,0,30.1,2400
2018,2,9,17,7.6,0,0,1.55,761
2018,2,9,18,0,0,0,0,26
2018,2,9,19,0,0,0,0,0
2018,2,9,20,0,0,0,0,0
2018,2,9,21,0,0,0,0,0
2018,2,9,22,0,0,0,0,0
2018,2,9,23,0,0,0,0,0
2018,2,10,0,0,0,0,0,0
2018,2,10,1,0,0,0,0,0
2018,2,10,2,0,0,0,0,0
2018,2,10,3,0,0,0,0,0
2018,2,10,4,0,0,0,0,0
2018,2,10,5,0,0,0,0,0
2018,2,10,6,0,0,0,0,0
2018,2,10,7,36.35,0,0,6.8,0
2018,2,10,8,299.75,8.8,0,117.8,818
2018,2,10,9,791.4,38.425,0,332.475,4348
2018,2,10,10,1330.5,85.85,0,513.9,9179
2018,2,10,11,1695.1,140.5,0,1213.275,13667
2018,2,10,12,1978.025,128.05,0,1909.325,15534
2018,2,10,13,1114.9125,89.975,0,1755.075,15676
2018,2,10,14,1534.3375,69.675,0,1485.775,9555
2018,2,10,15,713.5,37.35,0,781.625,8119
2018,2,10,16,236.7,8.4,0,232.3,4318
2018,2,10,17,25.775,0,0,34.825,1625
2018,2,10,18,0,0,0,0,70
2018,2,10,19,0,0,0,0,0
2018,2,10,20,0,0,0,0,0
2018,2,10,21,0,0,0,0,0
2018,2,10,22,0,0,0,0,0
2018,2,10,23,0,0,0,0,0
2018,2,11,0,0,0,0,0,0
2018,2,11,1,0,0,0,0,0
2018,2,11,2,0,0,0,0,0
2018,2,11,3,0,0,0,0,0
2018,2,11,4,0,0,0,0,0
2018,2,11,5,0,0,0,0,0
2018,2,11,6,0,0,0,0,0
2018,2,11,7,6.85,0,0,14.425,0
2018,2,11,8,112.9,0,0,109.9,78
2018,2,11,9,101.325,1.8,0,304.175,438
2018,2,11,10,111.275,6.475,0,1076.875,370
2018,2,11,11,214.8,3.2,0,1672.45,756
2018,2,11,12,589.2,11.95,0,1050.175,915
2018,2,11,13,1006.135714,19.325,0,1086.425,1081
2018,2,11,14,398.25,14.85,0,516.4,2234
2018,2,11,15,451.975,2.725,0,284.025,3164
2018,2,11,16,137.35,0,0,94.875,1160
2018,2,11,17,3.5,0,0,11.55,272
2018,2,11,18,0,0,0,0,13
2018,2,11,19,0,0,0,0,0
2018,2,11,20,0,0,0,0,0
2018,2,11,21,0,0,0,0,0
2018,2,11,22,0,0,0,0,0
2018,2,11,23,0,0,0,0,0
2018,2,12,0,0,0,0,0,0
2018,2,12,1,0,0,0,0,0
2018,2,12,2,0,0,0,0,0
2018,2,12,3,0,0,0,0,0
2018,2,12,4,0,0,0,0,0
2018,2,12,5,0,0,0,0,0
2018,2,12,6,0,0,0,0,0
2018,2,12,7,16.85,0,0,17.275,0
2018,2,12,8,165.2821429,2.725,0,155.675,173
2018,2,12,9,397.075,9.225,0,482.275,1303
2018,2,12,10,715.1,12.575,0,775.875,1899
2018,2,12,11,657.2571429,15.4,0,712.2,2025
2018,2,12,12,607.9375,12.175,0,674.9,2446
2018,2,12,13,687.5222222,6.85,0,877.6,1910
2018,2,12,14,740.2,7.225,0,1203.475,1440
2018,2,12,15,433.375,2.975,0,954,1385
2018,2,12,16,556.975,0.45,0,595.875,870
2018,2,12,17,73.2375,0,0,36.925,469
2018,2,12,18,0,0,0,0,34
2018,2,12,19,0,0,0,0,0
2018,2,12,20,0,0,0,0,0
2018,2,12,21,0,0,0,0,0
2018,2,12,22,0,0,0,0,0
2018,2,12,23,0,0,0,0,0
2018,2,13,0,0,0,0,0,0
2018,2,13,1,0,0,0,0,0
2018,2,13,2,0,0,0,0,0
2018,2,13,3,0,0,0,0,0
2018,2,13,4,0,0,0,0,0
2018,2,13,5,0,0,0,0,0
2018,2,13,6,0,0,0,0,0
2018,2,13,7,41.125,0,0,35.175,0
2018,2,13,8,273.55,4.675,0,303.875,377
2018,2,13,9,1196.65,22.5,0,730.875,1487
2018,2,13,10,1639.4,102.075,0,1029.475,4658
2018,2,13,11,1131.875,164.5,0,992.15,11626
2018,2,13,12,1988.625,164.25,0,1472.45,15997
2018,2,13,13,1699.85,73.6,0,1591.375,15299
2018,2,13,14,683.375,37.6,0,751.875,8075
2018,2,13,15,329.275,15.525,0,304.925,3821
2018,2,13,16,186.2892857,5.25,0,137.575,2079
2018,2,13,17,24.54722222,0,0,24,930
2018,2,13,18,0,0,0,0,28
2018,2,13,19,0,0,0,0,0
2018,2,13,20,0,0,0,0,0
2018,2,13,21,0,0,0,0,0
2018,2,13,22,0,0,0,0,0
2018,2,13,23,0,0,0,0,0
2018,2,14,0,0,0,0,0,0
2018,2,14,1,0,0,0,0,0
2018,2,14,2,0,0,0,0,0
2018,2,14,3,0,0,0,0,0
2018,2,14,4,0,0,0,0,0
2018,2,14,5,0,0,0,0,0
2018,2,14,6,0,0,0,0,0
2018,2,14,7,8.575,0,0,14.925,0
2018,2,14,8,125.275,0.1,0,76.425,91
2018,2,14,9,206.025,4.525,0,176.05,372
2018,2,14,10,371.225,17.2,0,405.575,973
2018,2,14,11,422.075,21.675,0,502.55,1667
2018,2,14,12,837.425,42.975,0,750.55,3461
2018,2,14,13,897.675,56.475,0,599,5451
2018,2,14,14,852.975,38.8,0,700.525,5064
2018,2,14,15,415.65,28.7,0,636.725,3867
2018,2,14,16,222.075,10.3,0,297.65,3908
2018,2,14,17,33.675,0,0,40.525,1502
2018,2,14,18,0,0,0,0,112
2018,2,14,19,0,0,0,0,0
2018,2,14,20,0,0,0,0,0
2018,2,14,21,0,0,0,0,0
2018,2,14,22,0,0,0,0,0
2018,2,14,23,0,0,0,0,0
2018,2,15,0,0,0,0,0,0
2018,2,15,1,0,0,0,0,0
2018,2,15,2,0,0,0,0,0
2018,2,15,3,0,0,0,0,0
2018,2,15,4,0,0,0,0,0
2018,2,15,5,0,0,0,0,0
2018,2,15,6,0,0,0,0,0
2018,2,15,7,16.7,0,0,21.275,0
2018,2,15,8,189.125,5.225,0,164.65,317
2018,2,15,9,435.175,22.25,0,312.075,1194
2018,2,15,10,553.55,28.8,0,529.45,2950
2018,2,15,11,509.575,9.875,0,580.9,3231
2018,2,15,12,622.75,3.8,0,649.2,1469
2018,2,15,13,807.6035714,2.025,0,652.6,895
2018,2,15,14,656.9222222,2,0,395.25,709
2018,2,15,15,424.825,0.075,0,375.1,697
2018,2,15,16,178.1,0,0,150.875,420
2018,2,15,17,21.93928571,0,0,19.125,76
2018,2,15,18,0,0,0,0,0
2018,2,15,19,0,0,0,0,0
2018,2,15,20,0,0,0,0,0
2018,2,15,21,0,0,0,0,0
2018,2,15,22,0,0,0,0,0
2018,2,15,23,0,0,0,0,0
2018,2,16,0,0,0,0,0,0
2018,2,16,1,0,0,0,0,0
2018,2,16,2,0,0,0,0,0
2018,2,16,3,0,0,0,0,0
2018,2,16,4,0,0,0,0,0
2018,2,16,5,0,0,0,0,0
2018,2,16,6,0,0,0,0,0
2018,2,16,7,0,0,0,0,0
2018,2,16,8,1.35,0,0,0,24
2018,2,16,9,10.025,0,0,0,265
2018,2,16,10,10.675,0.2,0,4.4,618
2018,2,16,11,24.85,0.275,0,3.05,1409
2018,2,16,12,12.525,0,0,1.225,1346
2018,2,16,13,12.625,0,0,1.575,1110
2018,2,16,14,19.9,0,0,0,386
2018,2,16,15,11.7,0,0,0,513
2018,2,16,16,3.2,0,0,0,730
2018,2,16,17,0,0,0,0,165
2018,2,16,18,0,0,0,0,3
2018,2,16,19,0,0,0,0,0
2018,2,16,20,0,0,0,0,0
2018,2,16,21,0,0,0,0,0
2018,2,16,22,0,0,0,0,0
2018,2,16,23,0,0,0,0,0
2018,2,17,0,0,0,0,0,0
2018,2,17,1,0,0,0,0,0
2018,2,17,2,0,0,0,0,0
2018,2,17,3,0,0,0,0,0
2018,2,17,4,0,0,0,0,0
2018,2,17,5,0,0,0,0,0
2018,2,17,6,0,0,0,0,0
2018,2,17,7,0.825,0,0,0,3
2018,2,17,8,45.65,0.75,0,3.825,404
2018,2,17,9,89.45,9.35,0,23.825,2521
2018,2,17,10,142.575,19.275,0,39.475,6190
2018,2,17,11,189,24.35,0,64.675,8460
2018,2,17,12,216.4,26.275,0,87.925,13708
2018,2,17,13,202.75,25.15,0,65.75,14775
2018,2,17,14,307.225,28.225,0,42.575,15725
2018,2,17,15,261.75,14.15,0,34.825,13341
2018,2,17,16,173.175,3.575,0,41.225,11537
2018,2,17,17,25.3,0,0,1.575,5418
2018,2,17,18,0,0,0,0,273
2018,2,17,19,0,0,0,0,0
2018,2,17,20,0,0,0,0,0
2018,2,17,21,0,0,0,0,0
2018,2,17,22,0,0,0,0,0
2018,2,17,23,0,0,0,0,0
2018,2,18,0,0,0,0,0,0
2018,2,18,1,0,0,0,0,0
2018,2,18,2,0,0,0,0,0
2018,2,18,3,0,0,0,0,0
2018,2,18,4,0,0,0,0,0
2018,2,18,5,0,0,0,0,0
2018,2,18,6,0,0,0,0,0
2018,2,18,7,9.25,0,0,0,0
2018,2,18,8,48.0875,0,0,11.7,165
2018,2,18,9,104.85,0,0,27.65,734
2018,2,18,10,132.125,0.175,0,31.175,816
2018,2,18,11,166.3,0.725,0,53.475,1081
2018,2,18,12,234.025,1.8,0,53.15,1324
2018,2,18,13,152.975,0.825,0,37.5,1648
2018,2,18,14,121.425,0.175,0,35.6,1302
2018,2,18,15,91.125,0,0,21.275,1004
2018,2,18,16,32.8,0,0,3.8,532
2018,2,18,17,1.525,0,0,0,227
2018,2,18,18,0,0,0,0,9
2018,2,18,19,0,0,0,0,0
2018,2,18,20,0,0,0,0,0
2018,2,18,21,0,0,0,0,0
2018,2,18,22,0,0,0,0,0
2018,2,18,23,0,0,0,0,0
2018,2,19,0,0,0,0,0,0
2018,2,19,1,0,0,0,0,0
2018,2,19,2,0,0,0,0,0
2018,2,19,3,0,0,0,0,0
2018,2,19,4,0,0,0,0,0
2018,2,19,5,0,0,0,0,0
2018,2,19,6,0,0,0,0,0
2018,2,19,7,0.125,0,0,0,0
2018,2,19,8,21.45,0,0,0,12
2018,2,19,9,45.875,0,0,8,78
2018,2,19,10,75.825,0.025,0,23.9,263
2018,2,19,11,75.7125,0,0,19.25,429
2018,2,19,12,98.075,0,0,36.3,462
2018,2,19,13,94.325,0,0,60.25,553
2018,2,19,14,90.05,0,0,76.75,585
2018,2,19,15,86,0,0,52,717
2018,2,19,16,15.025,0,0,34.875,802
2018,2,19,17,0,0,0,3.175,221
2018,2,19,18,0,0,0,0,10
2018,2,19,19,0,0,0,0,0
2018,2,19,20,0,0,0,0,0
2018,2,19,21,0,0,0,0,0
2018,2,19,22,0,0,0,0,0
2018,2,19,23,0,0,0,0,0
2018,2,20,0,0,0,0,0,0
2018,2,20,1,0,0,0,0,0
2018,2,20,2,0,0,0,0,0
2018,2,20,3,0,0,0,0,0
2018,2,20,4,0,0,0,0,0
2018,2,20,5,0,0,0,0,0
2018,2,20,6,0,0,0,0,0
2018,2,20,7,0.55,0,0,1.175,0
2018,2,20,8,17.45,0,0,25.275,12
2018,2,20,9,50.4,0,0,85.875,177
2018,2,20,10,127.875,0,0,223.3,286
2018,2,20,11,217.775,0,0,259.15,381
2018,2,20,12,305.45,0.7,0,345.775,667
2018,2,20,13,442.6,0,0,494.05,472
2018,2,20,14,125.05,0,0,205.95,375
2018,2,20,15,53.625,0,0,63.025,369
2018,2,20,16,32.525,0,0,19.425,175
2018,2,20,17,0.575,0,0,0.2,4
2018,2,20,18,0,0,0,0,0
2018,2,20,19,0,0,0,0,0
2018,2,20,20,0,0,0,0,0
2018,2,20,21,0,0,0,0,0
2018,2,20,22,0,0,0,0,0
2018,2,20,23,0,0,0,0,0
2018,2,21,0,0,0,0,0,0
2018,2,21,1,0,0,0,0,0
2018,2,21,2,0,0,0,0,0
2018,2,21,3,0,0,0,0,0
2018,2,21,4,0,0,0,0,0
2018,2,21,5,0,0,0,0,0
2018,2,21,6,0,0,0,0,0
2018,2,21,7,6.05,0,0,2.475,0
2018,2,21,8,59.3,0,0,29.725,11
2018,2,21,9,118.9,0,0,65.575,210
2018,2,21,10,281.275,0.175,0,108.775,496
2018,2,21,11,233.725,0.2,0,210.35,612
2018,2,21,12,415.35,0.4,0,542,1250
2018,2,21,13,726.6821429,1.625,0,832.35,4574
2018,2,21,14,727.6111111,1.025,0,873.2,10310
2018,2,21,15,619.675,0.025,0,708.725,11748
2018,2,21,16,364.675,0,0,400.275,10151
2018,2,21,17,59.6,0,0,48.65,5385
2018,2,21,18,0,0,0,0,478
2018,2,21,19,0,0,0,0,0
2018,2,21,20,0,0,0,0,0
2018,2,21,21,0,0,0,0,0
2018,2,21,22,0,0,0,0,0
2018,2,21,23,0,0,0,0,0
2018,2,22,0,0,0,0,0,0
2018,2,22,1,0,0,0,0,0
2018,2,22,2,0,0,0,0,0
2018,2,22,3,0,0,0,0,0
2018,2,22,4,0,0,0,0,0
2018,2,22,5,0,0,0,0,0
2018,2,22,6,0,0,0,0,0
2018,2,22,7,2.175,0,0,3.05,0
2018,2,22,8,39.825,0,0,49.6,99
2018,2,22,9,100.45,0,0,99.3,491
2018,2,22,10,144.325,0,0,186.625,952
2018,2,22,11,202.7,0,0,183.95,1134
2018,2,22,12,146.3,0,0,211.775,1537
2018,2,22,13,146.575,0,0,236.45,2436
2018,2,22,14,235.85,0,0,246.9,1274
2018,2,22,15,131.625,0,0,238.275,1286
2018,2,22,16,85.525,0,0,70.25,1072
2018,2,22,17,4.95,0,0,3.7,433
2018,2,22,18,0,0,0,0,39
2018,2,22,19,0,0,0,0,0
2018,2,22,20,0,0,0,0,0
2018,2,22,21,0,0,0,0,0
2018,2,22,22,0,0,0,0,0
2018,2,22,23,0,0,0,0,0
2018,2,23,0,0,0,0,0,0
2018,2,23,1,0,0,0,0,0
2018,2,23,2,0,0,0,0,0
2018,2,23,3,0,0,0,0,0
2018,2,23,4,0,0,0,0,0
2018,2,23,5,0,0,0,0,0
2018,2,23,6,0,0,0,0,0
2018,2,23,7,39.15,0,0,18.175,6
2018,2,23,8,72.175,0,0,77.375,566
2018,2,23,9,77.175,0,0,173.9,741
2018,2,23,10,132.425,0,0,311.675,739
2018,2,23,11,203.875,0,0,165.975,513
2018,2,23,12,236.675,0,0,315.4,1058
2018,2,23,13,160.125,0,0,248.35,1430
2018,2,23,14,137.35,0,0,131.3636364,1497
2018,2,23,15,45.1,0,0,0,410
2018,2,23,16,31.125,0,0,102.05,238
2018,2,23,17,10.75,0,0,22.975,161
2018,2,23,18,0,0,0,0,5
2018,2,23,19,0,0,0,0,0
2018,2,23,20,0,0,0,0,0
2018,2,23,21,0,0,0,0,0
2018,2,23,22,0,0,0,0,0
2018,2,23,23,0,0,0,0,0
2018,2,24,0,0,0,0,0,0
2018,2,24,1,0,0,0,0,0
2018,2,24,2,0,0,0,0,0
2018,2,24,3,0,0,0,0,0
2018,2,24,4,0,0,0,0,0
2018,2,24,5,0,0,0,0,0
2018,2,24,6,0,0,0,0,0
2018,2,24,7,180.275,0,0,84.725,57
2018,2,24,8,353.425,0,0,217.35,2368
2018,2,24,9,885.975,1.05,0,620.05,4202
2018,2,24,10,811.675,4.3,0,899.925,9535
2018,2,24,11,1868.375,5.625,0,1732.8,8252
2018,2,24,12,1379.45,11.625,0,1380,8918
2018,2,24,13,1332.725,46.425,0,1623.025,8121
2018,2,24,14,2058.15,62.5,0,1371.175,15998
2018,2,24,15,1042.5,146.075,0,360.6,14439
2018,2,24,16,346.6785714,42.5,0,594.075,10344
2018,2,24,17,180.4694444,14.5,0,89.7,3082
2018,2,24,18,0,0,0,0,601
2018,2,24,19,0,0,0,0,0
2018,2,24,20,0,0,0,0,0
2018,2,24,21,0,0,0,0,0
2018,2,24,22,0,0,0,0,0
2018,2,24,23,0,0,0,0,0
2018,2,25,0,0,0,0,0,0
2018,2,25,1,0,0,0,0,0
2018,2,25,2,0,0,0,0,0
2018,2,25,3,0,0,0,0,0
2018,2,25,4,0,0,0,0,0
2018,2,25,5,0,0,0,0,0
2018,2,25,6,0,0,0,0,0
2018,2,25,7,88.975,0.4,0,77.65,28
2018,2,25,8,501.85,28.4,0,586.125,573
2018,2,25,9,1321.175,66.85,0,841.775,2860
2018,2,25,10,1799.45,112.725,0,1900.9,7836
2018,2,25,11,3191.225,330.25,0,1983.775,9631
2018,2,25,12,2701.975,422.05,0,1982.825,16216
2018,2,25,13,4007.075,424.55,0,1982.6,17903
2018,2,25,14,3919.125,388.05,0,1941.675,17915
2018,2,25,15,3115.35,298.4,0,1523.3,17601
2018,2,25,16,1799.875,144.925,0,687.275,13672
2018,2,25,17,405.25,16.5,0,129.1,6961
2018,2,25,18,0,0,0,0,903
2018,2,25,19,0,0,0,0,0
2018,2,25,20,0,0,0,0,0
2018,2,25,21,0,0,0,0,0
2018,2,25,22,0,0,0,0,0
2018,2,25,23,0,0,0,0,0
2018,2,26,0,0,0,0,0,0
2018,2,26,1,0,0,0,0,0
2018,2,26,2,0,0,0,0,0
2018,2,26,3,0,0,0,0,0
2018,2,26,4,0,0,0,0,0
2018,2,26,5,0,0,0,0,0
2018,2,26,6,0.4,0,0,0,0
2018,2,26,7,424.3,11.35,0,196.85,42
2018,2,26,8,1259.475,85.05,0,955.425,943
2018,2,26,9,2854.025,321,0,1592.925,3604
